SOURCE_ID,g_ra,g_dec,phot_g_mean_mag,bp_rp,parallax,pmra,pmdec,j_m,h_m,ks_m,ph_qual
604920202039656064,132.9979616884544,11.917996756504506,10.210122,1.2341614,1.1575714097305165,-10.974584457434423,-2.9541781668487817,8.597,8.084,7.959,AAA
604920240695111424,132.95558297375214,11.89417916328316,7.543855,1.2504802,3.4395394445433713,-13.29874935237876,4.4841890974061025,5.889,5.409,5.232,AAA
604920515573076352,132.80089214443902,11.809643484926914,13.754309,0.75571823,1.170970523788535,-10.966427647421286,-3.076086308524411,12.788,12.52,12.469,AAA
604920549932808320,132.81265751758596,11.822526102605199,13.987426,0.7807102,1.136264899751253,-11.01222952824843,-2.6930481618445015,13.012,12.692,12.642,AAA
604920584292552832,132.79845931610862,11.814040886829336,13.630787,0.7623348,1.158334969025947,-11.376567188273864,-2.9606708863186926,12.686,12.371,12.331,AAA
604920584292557440,132.78704919046552,11.81052445063636,13.810784,0.8927479,0.870888640318543,-10.515236715785527,6.575144368779154,12.722,12.293,12.232,AAA
604920648716270848,132.82720496614647,11.822630402974745,12.492557,0.78215504,1.1465633762064429,-11.127926639711383,-2.742093734453843,11.506,11.229,11.145,AAA
604920653012018688,132.83005654526977,11.823428603806073,13.71689,0.754776,1.1673580229650813,-11.123170449572397,-2.91852304245586,12.748,12.468,12.427,AAA
604920683076006272,132.8291867238187,11.834918935672093,12.390369,0.7697544,1.1486175014484674,-10.924748749944577,-2.975846557795479,11.428,11.155,11.106,AAA
604920687371751936,132.83380736373863,11.83978233596769,13.801401,0.76132584,1.13939745499583,-11.03174515596189,-2.7026667738845536,12.843,12.587,12.506,AAA
604920717435743872,132.8138844551682,11.837309985817877,12.653306,0.73326206,1.117996839351071,-10.845375545252608,-2.602112346217476,11.724,11.464,11.424,AAA
604920721731496064,132.8207101866443,11.835936274454905,13.037514,0.71794033,1.323971391601968,-9.832841656923339,-4.2627058165848855,12.133,11.909,11.845,AAA
604920756091231744,132.82095010618377,11.84623629324878,10.845772,1.2351999,1.1663224651706463,-11.04835920837797,-3.2000205685899106,9.284,8.712,8.606,AAA
604920756091232256,132.8199008884277,11.844159233252451,13.021137,0.75420856,1.1340618263041007,-10.804583284723009,-3.085972617466993,12.048,11.742,11.719,AAA
604920756091233408,132.82389034195504,11.834877952816734,13.35867,0.74669266,0.9750133466241586,-10.557111739493799,-2.6739360387705338,12.393,12.135,12.101,AAA
